t_s,theta_total_rad,theta_force_rad,theta_therm_rad,theta_bruit_rad,theta_filtre_rad,commande
242.0014,9.9878863942e-03,9.9843664459e-03,3.6991910870e-06,-1.7924277455e-07,1.4444168216e-02,1
243.0014,1.0051994164e-02,1.0049130216e-02,3.7105964877e-06,-8.4664866200e-07,1.4482973275e-02,1
244.0014,1.0116139711e-02,1.0113884588e-02,3.7219745226e-06,-1.4668515083e-06,1.4521484702e-02,1
245.0014,1.0180502664e-02,1.0178626606e-02,3.7333253807e-06,-1.8572673518e-06,1.4559701755e-02,1
246.0014,1.0245112858e-02,1.0243353312e-02,3.7446492483e-06,-1.9851039556e-06,1.4597623695e-02,1
247.0014,1.0309898143e-02,1.0308061745e-02,3.7559463084e-06,-1.9195479237e-06,1.4635249790e-02,1
248.0014,1.0374798097e-02,1.0372748938e-02,3.7672167410e-06,-1.7180577351e-06,1.4672579316e-02,1
249.0014,1.0439809505e-02,1.0437411924e-02,3.7784607231e-06,-1.3808803382e-06,1.4709611553e-02,1
250.0014,1.0504898101e-02,1.0502047733e-02,3.7896784280e-06,-9.3931025627e-07,1.4746345787e-02,1
251.0014,1.0569935052e-02,1.0566653389e-02,3.8008700261e-06,-5.1920667532e-07,1.4782781310e-02,1
252.0014,1.0634741189e-02,1.0631225916e-02,3.8120356846e-06,-2.9676328880e-07,1.4818917421e-02,1
253.0014,1.0699211572e-02,1.0695762334e-02,3.8231755681e-06,-3.7393855770e-07,1.4854753425e-02,1
254.0014,1.0763414830e-02,1.0760259662e-02,3.8342898385e-06,-6.7912171474e-07,1.4890288632e-02,1
255.0014,1.0827565273e-02,1.0824714913e-02,3.8453786552e-06,-9.9501837808e-07,1.4925522359e-02,1
256.0014,1.0891895448e-02,1.0889125101e-02,3.8564421753e-06,-1.0860951128e-06,1.4960453929e-02,1
257.0015,1.0956508903e-02,1.0953487236e-02,3.8674805533e-06,-8.4581397685e-07,1.4995082671e-02,1
258.0015,1.1021302113e-02,1.1017798326e-02,3.8784939414e-06,-3.7470740063e-07,1.5029407920e-02,1
259.0015,1.1086030835e-02,1.1082055377e-02,3.8894824895e-06,8.5976175126e-08,1.5063429018e-02,1
260.0015,1.1150465441e-02,1.1146255392e-02,3.9004463454e-06,3.0960265315e-07,1.5097145312e-02,1
261.0015,1.1214513331e-02,1.1210395373e-02,3.9113856550e-06,2.0657232524e-07,1.5130556154e-02,1
262.0015,1.1278262930e-02,1.1274472320e-02,3.9223005627e-06,-1.3168992546e-07,1.5163660907e-02,1
263.0015,1.1341913035e-02,1.1338483231e-02,3.9331912106e-06,-5.0338709122e-07,1.5196458934e-02,1
264.0015,1.1405648501e-02,1.1402425102e-02,3.9440577393e-06,-7.2065832063e-07,1.5228949609e-02,1
265.0015,1.1469567427e-02,1.1466294928e-02,3.9549002872e-06,-6.8240132855e-07,1.5261132310e-02,1
266.0015,1.1533657483e-02,1.1530089702e-02,3.9657189911e-06,-3.9793840672e-07,1.5293006421e-02,1
267.0015,1.1597802767e-02,1.1593806416e-02,3.9765139861e-06,1.9837569818e-08,1.5324571333e-02,1
268.0015,1.1661819928e-02,1.1657442059e-02,3.9872854052e-06,3.9058308546e-07,1.5355826445e-02,1
269.0015,1.1725518728e-02,1.1720993622e-02,3.9980333798e-06,5.2707260377e-07,1.5386771158e-02,1
270.0015,1.1788797472e-02,1.1784458092e-02,4.0087580392e-06,3.3062151768e-07,1.5417404883e-02,1
271.0015,1.1851692796e-02,1.1847832457e-02,4.0194595109e-06,-1.5911967072e-07,1.5447727035e-02,1
272.0015,1.1914315187e-02,1.1911113701e-02,4.0301379203e-06,-8.2865189378e-07,1.5477737038e-02,1
273.0015,1.1976803193e-02,1.1974298810e-02,4.0407933907e-06,-1.5364106710e-06,1.5507434319e-02,1
274.0015,1.2039318608e-02,1.2037384769e-02,4.0514260437e-06,-2.1175870699e-06,1.5536818313e-02,1
275.0016,1.2102005947e-02,1.2100368561e-02,4.0620359985e-06,-2.4246503418e-06,1.5565888463e-02,1
276.0016,1.2164938800e-02,1.2163247170e-02,4.0726233723e-06,-2.3809931140e-06,1.5594644214e-02,1
277.0016,1.2228081992e-02,1.2226017577e-02,4.0831882804e-06,-2.0187733757e-06,1.5623085022e-02,1
278.0016,1.2291315378e-02,1.2288676766e-02,4.0937308357e-06,-1.4551185533e-06,1.5651210347e-02,1
279.0016,1.2354474585e-02,1.2351221718e-02,4.1042511494e-06,-8.5138403395e-07,1.5679019655e-02,1
280.0016,1.2417449725e-02,1.2413649415e-02,4.1147493308e-06,-3.1443936206e-07,1.5706512419e-02,1
281.0016,1.2480264832e-02,1.2475956839e-02,4.1252254874e-06,1.8276749821e-07,1.5733688119e-02,1
282.0016,1.2543002259e-02,1.2538140971e-02,4.1356797252e-06,7.2560839417e-07,1.5760546241e-02,1
283.0016,1.2605647334e-02,1.2600198793e-02,4.1461121482e-06,1.3024290215e-06,1.5787086277e-02,1
284.0016,1.2668040738e-02,1.2662127288e-02,4.1565228588e-06,1.7569278490e-06,1.5813307726e-02,1
285.0016,1.2730008900e-02,1.2723923437e-02,4.1669119574e-06,1.9185509864e-06,1.5839210093e-02,1
286.0016,1.2791487015e-02,1.2785584223e-02,4.1772795432e-06,1.7255118561e-06,1.5864792889e-02,1
287.0016,1.2852568251e-02,1.2847106630e-02,4.1876257138e-06,1.2739958054e-06,1.5890055633e-02,1
288.0016,1.2913463497e-02,1.2908487640e-02,4.1979505653e-06,7.7790583342e-07,1.5914997849e-02,1
289.0016,1.2974388318e-02,1.2969724240e-02,4.2082541927e-06,4.5582396952e-07,1.5939619068e-02,1
290.0016,1.3035437135e-02,1.3030813413e-02,4.2185366891e-06,4.0518621023e-07,1.5963918828e-02,1
291.0016,1.3096525041e-02,1.3091752145e-02,4.2287981462e-06,5.4409790709e-07,1.5987896672e-02,1
292.0017,1.3157497412e-02,1.3152537425e-02,4.2390386537e-06,7.2094877755e-07,1.6011552151e-02,1
293.0017,1.3218247268e-02,1.3213166239e-02,4.2492583000e-06,8.3177069026e-07,1.6034884822e-02,1
294.0017,1.3278739594e-02,1.3273635577e-02,4.2594571717e-06,8.4455996237e-07,1.6057894248e-02,1
295.0017,1.3338994059e-02,1.3333942430e-02,4.2696353538e-06,7.8199348555e-07,1.6080579999e-02,1
296.0017,1.3399049509e-02,1.3394083790e-02,4.2797929298e-06,6.8592675188e-07,1.6102941653e-02,1
297.0017,1.3458939039e-02,1.3454056649e-02,4.2899299814e-06,5.9246029159e-07,1.6124978791e-02,1
298.0017,1.3518676930e-02,1.3513858003e-02,4.3000465889e-06,5.1888065179e-07,1.6146691003e-02,1
299.0017,1.3578269961e-02,1.3573484848e-02,4.3101428310e-06,4.7497094162e-07,1.6168077887e-02,1
300.0017,1.3637719281e-02,1.3632934182e-02,4.3202187848e-06,4.6488041030e-07,1.6189139043e-02,1
301.0017,1.3696997502e-02,1.3692203005e-02,4.3302745261e-06,4.6422245871e-07,1.6209874082e-02,1
302.0017,1.3756059550e-02,1.3751288320e-02,4.3403101295e-06,4.3092011470e-07,1.6230282620e-02,1
303.0017,1.3814873892e-02,1.3810187130e-02,4.3503256688e-06,3.3643614444e-07,1.6250364279e-02,1
304.0017,1.3873439761e-02,1.3868896442e-02,4.3603212167e-06,1.8299784368e-07,1.6270118687e-02,1
305.0017,1.3931788831e-02,1.3927413263e-02,4.3702968449e-06,5.2714593272e-09,1.6289545481e-02,1
306.0017,1.3989964835e-02,1.3985734605e-02,4.3802526241e-06,-1.5002212698e-07,1.6308644302e-02,1
307.0017,1.4047988088e-02,1.4043857480e-02,4.3901886239e-06,-2.5958085658e-07,1.6327414800e-02,1
308.0017,1.4105883241e-02,1.4101778904e-02,4.4001049131e-06,-2.9576800204e-07,1.6345856630e-02,1
309.0017,1.4163683027e-02,1.4159495896e-02,4.4100015595e-06,-2.2287074902e-07,1.6363969454e-02,1
310.0018,1.4221370779e-02,1.4217005476e-02,4.4198786302e-06,-5.4575425111e-08,1.6381752941e-02,1
311.0018,1.4278854649e-02,1.4274304667e-02,4.4297361910e-06,1.2024537368e-07,1.6399206765e-02,1
312.0018,1.4335996577e-02,1.4331390497e-02,4.4395743072e-06,1.6650530387e-07,1.6416330610e-02,1
313.0018,1.4392702176e-02,1.4388259995e-02,4.4493930434e-06,-7.2119685733e-09,1.6433124163e-02,1
314.0018,1.4448982949e-02,1.4444910194e-02,4.4591924632e-06,-3.8643708618e-07,1.6449587120e-02,1
315.0018,1.4504922518e-02,1.4501338129e-02,4.4689726300e-06,-8.8458327924e-07,1.6465719182e-02,1
316.0018,1.4560671385e-02,1.4557540839e-02,4.4787336067e-06,-1.3481879611e-06,1.6481520059e-02,1
317.0018,1.4616420680e-02,1.4613515368e-02,4.4884754557e-06,-1.5831631287e-06,1.6496989466e-02,1
318.0018,1.4672263647e-02,1.4669258760e-02,4.4981982397e-06,-1.4933110010e-06,1.6512127123e-02,1
319.0018,1.4728117686e-02,1.4724768066e-02,4.5079020207e-06,-1.1582813258e-06,1.6526932761e-02,1
320.0018,1.4783797409e-02,1.4780040338e-02,4.5175868606e-06,-7.6051545397e-07,1.6541406114e-02,1
321.0018,1.4839176241e-02,1.4835072634e-02,4.5272528210e-06,-4.2364573517e-07,1.6555546924e-02,1
322.0018,1.4894225023e-02,1.4889862014e-02,4.5368999628e-06,-1.7389055495e-07,1.6569354940e-02,1
323.0018,1.4948959374e-02,1.4944405543e-02,4.5465283463e-06,7.3029159609e-09,1.6582829917e-02,1
324.0018,1.5003399342e-02,1.4998700289e-02,4.5561380315e-06,1.4291452932e-07,1.6595971618e-02,1
325.0018,1.5057545110e-02,1.5052743326e-02,4.5657290781e-06,2.3605491524e-07,1.6608779810e-02,1
326.0018,1.5111393377e-02,1.5106531731e-02,4.5753015454e-06,2.8634388043e-07,1.6621254269e-02,1
327.0018,1.5164961560e-02,1.5160062586e-02,4.5848554923e-06,3.1411912000e-07,1.6633394779e-02,1
328.0019,1.5218296040e-02,1.5213332975e-02,4.5943909775e-06,3.6867397901e-07,1.6645201126e-02,1
329.0019,1.5271451355e-02,1.5266339989e-02,4.6039080593e-06,5.0745763822e-07,1.6656673108e-02,1
330.0019,1.5324443793e-02,1.5319080725e-02,4.6134067953e-06,7.4966142628e-07,1.6667810525e-02,1
331.0019,1.5377219047e-02,1.5371552280e-02,4.6228872427e-06,1.0438795545e-06,1.6678613188e-02,1
332.0019,1.5429688273e-02,1.5423751760e-02,4.6323494581e-06,1.3041634559e-06,1.6689080913e-02,1
333.0019,1.5481761697e-02,1.5475676275e-02,4.6417934980e-06,1.4436292219e-06,1.6699213520e-02,1
334.0019,1.5533383532e-02,1.5527322937e-02,4.6512194188e-06,1.4093754894e-06,1.6709010841e-02,1
335.0019,1.5584556414e-02,1.5578688868e-02,4.6606272768e-06,1.2069185265e-06,1.6718472710e-02,1
336.0019,1.5635307944e-02,1.5629771192e-02,4.6700171281e-06,8.6673455672e-07,1.6727598971e-02,1
337.0019,1.5685660642e-02,1.5680567039e-02,4.6793890286e-06,4.1421461553e-07,1.6736389473e-02,1
338.0019,1.5735665659e-02,1.5731073543e-02,4.6887430338e-06,-9.6627009548e-08,1.6744844071e-02,1
339.0019,1.5785421393e-02,1.5781287847e-02,4.6980791984e-06,-5.6453313180e-07,1.6752962630e-02,1
340.0019,1.5835023055e-02,1.5831207096e-02,4.7073975763e-06,-8.9143816942e-07,1.6760745019e-02,1
341.0019,1.5884486941e-02,1.5880828442e-02,4.7166982206e-06,-1.0581997148e-06,1.6768191113e-02,1
342.0019,1.5933783891e-02,1.5930149043e-02,4.7259811831e-06,-1.0911340239e-06,1.6775300797e-02,1
343.0019,1.5982904920e-02,1.5979166063e-02,4.7352465143e-06,-9.9639024667e-07,1.6782073960e-02,1
344.0019,1.6031853889e-02,1.6027876672e-02,4.7444942636e-06,-7.6727689657e-07,1.6788510500e-02,1
345.0020,1.6080627425e-02,1.6076278044e-02,4.7537244792e-06,-4.0434360321e-07,1.6794610318e-02,1
346.0020,1.6129215755e-02,1.6124367362e-02,4.7629372085e-06,8.5456102354e-08,1.6800373327e-02,1
347.0020,1.6177587044e-02,1.6172141813e-02,4.7721324980e-06,6.7309863448e-07,1.6805799442e-02,1
348.0020,1.6225674907e-02,1.6219598592e-02,4.7813103934e-06,1.2950043208e-06,1.6810888587e-02,1
349.0020,1.6273375148e-02,1.6266734899e-02,4.7904709399e-06,1.8497779552e-06,1.6815640694e-02,1
350.0020,1.6320556923e-02,1.6313547942e-02,4.7996141816e-06,2.2093661558e-06,1.6820055698e-02,1
351.0020,1.6367113755e-02,1.6360034935e-02,4.8087401622e-06,2.2700807165e-06,1.6824133545e-02,1
352.0020,1.6413005327e-02,1.6406193096e-02,4.8178489251e-06,1.9943814347e-06,1.6827874184e-02,1
353.0020,1.6458281285e-02,1.6452019655e-02,4.8269405131e-06,1.4346892472e-06,1.6831277574e-02,1
354.0020,1.6503092017e-02,1.6497511845e-02,4.8360149688e-06,7.4415712728e-07,1.6834343679e-02,1
355.0020,1.6547621283e-02,1.6542666906e-02,4.8450723344e-06,1.0930444808e-07,1.6837072470e-02,1
356.0020,1.6591999528e-02,1.6587482088e-02,4.8541126516e-06,-3.3667203305e-07,1.6839463924e-02,1
357.0020,1.6636222220e-02,1.6631954644e-02,4.8631359620e-06,-5.9556006106e-07,1.6841518027e-02,1
358.0020,1.6680193769e-02,1.6676081839e-02,4.8721423067e-06,-7.6021177768e-07,1.6843234770e-02,1
359.0020,1.6723849163e-02,1.6719860940e-02,4.8811317268e-06,-8.9290898782e-07,1.6844614150e-02,1
360.0020,1.6767208220e-02,1.6763289226e-02,4.8901042630e-06,-9.7111033820e-07,1.6845656173e-02,1
361.0020,1.6810323444e-02,1.6806363982e-02,4.8990599563e-06,-9.3959789654e-07,1.6846360851e-02,1
362.0020,1.6853212268e-02,1.6849082499e-02,4.9079988477e-06,-7.7823020461e-07,1.6846728202e-02,1
363.0021,1.6895807430e-02,1.6891442078e-02,4.9169209787e-06,-5.5156887177e-07,1.6846758250e-02,1
364.0021,1.6938006543e-02,1.6933440026e-02,4.9258263911e-06,-3.5930859457e-07,1.6846451028e-02,1
365.0021,1.6979760415e-02,1.6975073658e-02,4.9347151270e-06,-2.4795821500e-07,1.6845806576e-02,1
366.0021,1.7021077658e-02,1.7016340300e-02,4.9435872289e-06,-2.0622943514e-07,1.6844824937e-02,1
367.0021,1.7061990272e-02,1.7057237282e-02,4.9524427400e-06,-1.9945210116e-07,1.6843506164e-02,1
368.0021,1.7102511851e-02,1.7097761943e-02,4.9612817042e-06,-2.1137370803e-07,1.6841850317e-02,1
369.0021,1.7142647243e-02,1.7137911633e-02,4.9701041655e-06,-2.3449494858e-07,1.6839857461e-02,1
370.0021,1.7182398398e-02,1.7177683708e-02,4.9789101688e-06,-2.6422011662e-07,1.6837527668e-02,1
371.0021,1.7221785978e-02,1.7217075531e-02,4.9876997592e-06,-2.7725322115e-07,1.6834861018e-02,1
372.0021,1.7260867970e-02,1.7256084478e-02,4.9964729823e-06,-2.1298093097e-07,1.6831857596e-02,1
373.0021,1.7299685524e-02,1.7294707928e-02,5.0052298837e-06,-2.7634673108e-08,1.6828517496e-02,1
374.0021,1.7338217095e-02,1.7332943274e-02,5.0139705095e-06,2.5985050094e-07,1.6824840816e-02,1
375.0021,1.7376356941e-02,1.7370787914e-02,5.0226949062e-06,5.4633209839e-07,1.6820827664e-02,1
376.0021,1.7413934888e-02,1.7408239256e-02,5.0314031209e-06,6.6422821504e-07,1.6816478151e-02,1
377.0021,1.7450825161e-02,1.7445294718e-02,5.0400952013e-06,4.9034777072e-07,1.6811792397e-02,1
378.0021,1.7487075691e-02,1.7481951726e-02,5.0487711954e-06,7.5193455015e-08,1.6806770530e-02,1
379.0021,1.7522884358e-02,1.7518207715e-02,5.0574311519e-06,-3.8078806256e-07,1.6801412681e-02,1
380.0021,1.7558438598e-02,1.7554060130e-02,5.0660751199e-06,-6.8760677904e-07,1.6795718991e-02,1
381.0022,1.7593840987e-02,1.7589506424e-02,5.0747031492e-06,-7.4014081006e-07,1.6789689606e-02,1
382.0022,1.7629111185e-02,1.7624544061e-02,5.0833152898e-06,-5.1619176553e-07,1.6783324679e-02,1
383.0022,1.7664173742e-02,1.7659170513e-02,5.0919115920e-06,-8.8683212073e-08,1.6776624371e-02,1
384.0022,1.7698873243e-02,1.7693383263e-02,5.1004921065e-06,3.8948837586e-07,1.6769588849e-02,1
385.0022,1.7733030090e-02,1.7727179802e-02,5.1090568846e-06,7.4123160959e-07,1.6762218284e-02,1
386.0022,1.7766536204e-02,1.7760557632e-02,5.1176059778e-06,8.6096598902e-07,1.6754512858e-02,1
387.0022,1.7799414161e-02,1.7793514265e-02,5.1261394382e-06,7.7375656837e-07,1.6746472757e-02,1
388.0022,1.7831792189e-02,1.7826047221e-02,5.1346573182e-06,6.1031100428e-07,1.6738098175e-02,1
389.0022,1.7863818193e-02,1.7858154033e-02,5.1431596705e-06,5.2100066355e-07,1.6729389312e-02,1
390.0022,1.7895560692e-02,1.7889832241e-02,5.1516465479e-06,5.7680409819e-07,1.6720346375e-02,1
391.0022,1.7926988926e-02,1.7921079397e-02,5.1601180029e-06,7.4941051195e-07,1.6710969576e-02,1
392.0022,1.7958004094e-02,1.7951893064e-02,5.1685740880e-06,9.4245623643e-07,1.6701259137e-02,1
393.0022,1.7988516964e-02,1.7982270812e-02,5.1770148552e-06,1.0691366700e-06,1.6691215284e-02,1
394.0022,1.8018492517e-02,1.8012210225e-02,5.1854403558e-06,1.0968519670e-06,1.6680838251e-02,1
395.0022,1.8047946615e-02,1.8041708896e-02,5.1938506406e-06,1.0438683170e-06,1.6670128278e-02,1
396.0022,1.8076911494e-02,1.8070764428e-02,5.2022457598e-06,9.4481980729e-07,1.6659085611e-02,1
397.0022,1.8105383708e-02,1.8099374437e-02,5.2106257634e-06,7.9864541449e-07,1.6647710504e-02,1
398.0023,1.8133360990e-02,1.8127536546e-02,5.2189907006e-06,6.0545385930e-07,1.6636003217e-02,1
399.0023,1.8160877516e-02,1.8155248391e-02,5.2273406204e-06,4.0178397209e-07,1.6623964018e-02,1
400.0023,1.8187986276e-02,1.8182507621e-02,5.2356755709e-06,2.4297963850e-07,1.6611593178e-02,1
401.0023,1.8214741752e-02,1.8209311892e-02,5.2439955996e-06,1.8586405972e-07,1.6598890978e-02,1
402.0023,1.8241172128e-02,1.8235658873e-02,5.2523007532e-06,2.6095424957e-07,1.6585857706e-02,1
403.0023,1.8267216347e-02,1.8261546245e-02,5.2605910779e-06,4.0951087455e-07,1.6572493653e-02,1
404.0023,1.8292744562e-02,1.8286971699e-02,5.2688666195e-06,5.0399578843e-07,1.6558799119e-02,1
405.0023,1.8317673383e-02,1.8311932938e-02,5.2771274233e-06,4.6331826103e-07,1.6544774412e-02,1
406.0023,1.8341994763e-02,1.8336427675e-02,5.2853735338e-06,2.8171492627e-07,1.6530419844e-02,1
407.0023,1.8365746621e-02,1.8360453636e-02,5.2936049952e-06,-6.2026248976e-10,1.6515735735e-02,1
408.0023,1.8389012019e-02,1.8384008559e-02,5.3018218508e-06,-2.9836200772e-07,1.6500722410e-02,1
409.0023,1.8411895263e-02,1.8407090193e-02,5.3100241437e-06,-5.0495397538e-07,1.6485380203e-02,1
410.0023,1.8434438782e-02,1.8429696297e-02,5.3182119158e-06,-5.7572724374e-07,1.6469709452e-02,1
411.0023,1.8456602181e-02,1.8451824644e-02,5.3263852084e-06,-5.4884883984e-07,1.6453710504e-02,1
412.0023,1.8478327331e-02,1.8473473019e-02,5.3345440621e-06,-4.8023273959e-07,1.6437383711e-02,1
413.0023,1.8499589770e-02,1.8494639218e-02,5.3426885165e-06,-3.9213620948e-07,1.6420729431e-02,1
414.0023,1.8520394877e-02,1.8515321049e-02,5.3508186108e-06,-2.7699058521e-07,1.6403748031e-02,1
415.0023,1.8540711590e-02,1.8535516332e-02,5.3589343833e-06,-1.6367704952e-07,1.6386439882e-02,1
416.0024,1.8560468207e-02,1.8555222901e-02,5.3670358719e-06,-1.2173040276e-07,1.6368805362e-02,1
417.0024,1.8579603112e-02,1.8574438600e-02,5.3751231138e-06,-2.1061106573e-07,1.6350844857e-02,1
418.0024,1.8598123707e-02,1.8593161286e-02,5.3831961457e-06,-4.2077556688e-07,1.6332558758e-02,1
419.0024,1.8616124712e-02,1.8611388830e-02,5.3912550037e-06,-6.5537308986e-07,1.6313947463e-02,1
420.0024,1.8633732403e-02,1.8629119114e-02,5.3992997229e-06,-7.8601047009e-07,1.6295011376e-02,1
421.0024,1.8651069277e-02,1.8646350031e-02,5.4073303382e-06,-6.8808475507e-07,1.6275750909e-02,1
422.0024,1.8668216913e-02,1.8663079491e-02,5.4153468837e-06,-2.7792513691e-07,1.6256166478e-02,1
423.0024,1.8685124370e-02,1.8679305414e-02,5.4233493928e-06,3.9560720662e-07,1.6236258508e-02,1
424.0024,1.8701625871e-02,1.8695025732e-02,5.4313378989e-06,1.1688007739e-06,1.6216027428e-02,1
425.0024,1.8717498700e-02,1.8710238392e-02,5.4393124353e-06,1.8209955183e-06,1.6195473676e-02,1
426.0024,1.8732521287e-02,1.8724941352e-02,5.4472730357e-06,2.1326623074e-06,1.6174597694e-02,1
427.0024,1.8746583411e-02,1.8739132586e-02,5.4552197337e-06,1.9956056993e-06,1.6153399933e-02,1
428.0024,1.8759761737e-02,1.8752810077e-02,5.4631525634e-06,1.4885071829e-06,1.6131880847e-02,1
429.0024,1.8772263431e-02,1.8765971825e-02,5.4710715588e-06,8.2053441100e-07,1.6110040900e-02,1
430.0024,1.8784297347e-02,1.8778615842e-02,5.4789767543e-06,2.0252852617e-07,1.6087880560e-02,1
431.0024,1.8796010447e-02,1.8790740152e-02,5.4868681844e-06,-2.1657297951e-07,1.6065400302e-02,1
432.0024,1.8807469413e-02,1.8802342794e-02,5.4947458836e-06,-3.6812693885e-07,1.6042600608e-02,1
433.0024,1.8818651765e-02,1.8813421820e-02,5.5026098866e-06,-2.7266493846e-07,1.6019481965e-02,1
434.0025,1.8829450241e-02,1.8823975296e-02,5.5104602285e-06,-3.5515298930e-08,1.5996044868e-02,1
435.0025,1.8839719986e-02,1.8834001301e-02,5.5182969442e-06,2.0038771682e-07,1.5972289817e-02,1
436.0025,1.8849351597e-02,1.8843497928e-02,5.5261200691e-06,3.2754953501e-07,1.5948217319e-02,1
437.0025,1.8858330262e-02,1.8852463283e-02,5.5339296383e-06,3.3304874201e-07,1.5923827887e-02,1
438.0025,1.8866732687e-02,1.8860895488e-02,5.5417256871e-06,2.9547348144e-07,1.5899122040e-02,1
439.0025,1.8874624396e-02,1.8868792677e-02,5.5495082503e-06,2.8221012225e-07,1.5874100305e-02,1
440.0025,1.8881993215e-02,1.8876152999e-02,5.5572773625e-06,2.8293914384e-07,1.5848763214e-02,1
441.0025,1.8888792754e-02,1.8882974616e-02,5.5650330581e-06,2.5310571423e-07,1.5823111304e-02,1
442.0025,1.8894997341e-02,1.8889255705e-02,5.5727753708e-06,1.6886118085e-07,1.5797145120e-02,1
443.0025,1.8900591459e-02,1.8894994457e-02,5.5805043342e-06,1.6497575163e-08,1.5770865213e-02,1
444.0025,1.8905592543e-02,1.8900189078e-02,5.5882199812e-06,-1.8475456691e-07,1.5744272140e-02,1
445.0025,1.8910083098e-02,1.8904837786e-02,5.5959223443e-06,-3.5061110204e-07,1.5717366465e-02,1
446.0025,1.8914131260e-02,1.8908938818e-02,5.6036114556e-06,-4.1116924370e-07,1.5690148756e-02,1
447.0025,1.8917712050e-02,1.8912490420e-02,5.6112873464e-06,-3.8965697662e-07,1.5662619589e-02,1
448.0025,1.8920755897e-02,1.8915490856e-02,5.6189500474e-06,-3.5390917558e-07,1.5634779547e-02,1
449.0025,1.8923193619e-02,1.8917938404e-02,5.6265995891e-06,-3.7138436716e-07,1.5606629217e-02,1
450.0025,1.8925013155e-02,1.8919831357e-02,5.6342360014e-06,-4.5243813467e-07,1.5578169194e-02,1
451.0026,1.8926266020e-02,1.8921168021e-02,5.6418593141e-06,-5.4386055529e-07,1.5549400077e-02,1
452.0026,1.8927023453e-02,1.8921946719e-02,5.6494695566e-06,-5.7273601498e-07,1.5520322474e-02,1
453.0026,1.8927362253e-02,1.8922165788e-02,5.6570667577e-06,-4.6060205792e-07,1.5490936996e-02,1
454.0026,1.8927330107e-02,1.8921823580e-02,5.6646509457e-06,-1.5812434024e-07,1.5461244263e-02,1
455.0026,1.8926868044e-02,1.8920918462e-02,5.6722221485e-06,2.7736020392e-07,1.5431244900e-02,1
456.0026,1.8925789331e-02,1.8919448815e-02,5.6797803932e-06,6.6073565665e-07,1.5400939536e-02,1
457.0026,1.8923894782e-02,1.8917413038e-02,5.6873257067e-06,7.9441870260e-07,1.5370328810e-02,1
458.0026,1.8921116530e-02,1.8914809542e-02,5.6948581152e-06,6.1213037023e-07,1.5339413365e-02,1
459.0026,1.8917546812e-02,1.8911636755e-02,5.7023776446e-06,2.0767858824e-07,1.5308193848e-02,1
460.0026,1.8913365484e-02,1.8907893122e-02,5.7098843201e-06,-2.3752214629e-07,1.5276670917e-02,1
461.0026,1.8908734735e-02,1.8903577099e-02,5.7173781670e-06,-5.5974206017e-07,1.5244845230e-02,1
